,galex_objid,sdss_objid,ra,dec,u,g,r,i,z,nuv_mag,fuv_mag,classs,subclass
7775,6.37862E+18,1.23767E+18,198.6137477,26.55214772,21.72916603,21.33303833,21.31854439,21.20951462,20.87862015,22.73746872,-999,QSO,BROADLINE
7778,6.37855E+18,1.23767E+18,205.8352074,21.14659057,21.54415512,20.91261673,21.02663231,21.0939846,22.45569611,-999,21.15533066,STAR,WDhotter
7779,6.37855E+18,1.23767E+18,205.6555105,20.67817301,21.64208794,21.60443115,21.24876022,21.08091545,20.85942078,22.42259216,-999,QSO,null
7781,6.37932E+18,1.23767E+18,199.8266011,27.74190939,22.67038918,21.0401268,20.92572403,20.80787277,20.98697853,22.68022156,-999,STAR,A5II (34578)
7786,6.37855E+18,1.23767E+18,205.2996425,21.51787757,21.98761559,21.16544533,21.3219986,21.57036591,21.00487709,21.71621132,-999,STAR,WDcooler
7787,6.37873E+18,1.23767E+18,186.6335939,22.45405736,21.77845001,21.33737183,21.22286034,20.93197823,20.61370468,21.6709671,-999,QSO,null
7788,3.86775E+18,1.23767E+18,202.2004524,21.46707088,21.05024147,20.42794228,20.40835381,20.35204697,19.90873718,22.55023003,-999,QSO,BROADLINE
7790,6.37855E+18,1.23767E+18,203.3784149,22.20807784,20.9500618,20.1820755,20.11001968,19.9622345,19.70695496,22.01347351,-999,QSO,BROADLINE
7791,6.37873E+18,1.23767E+18,186.4881561,20.18673298,22.04539108,21.38239479,21.33319283,21.08692551,21.064291,22.48471451,-999,QSO,null
7797,6.37855E+18,1.23767E+18,204.1081345,22.09514296,20.79757118,20.15180588,19.87876701,19.84106827,19.51011467,23.36120605,-999,QSO,BROADLINE
7800,6.37873E+18,1.23767E+18,186.7935239,21.69061574,21.14915085,20.53531647,20.55199623,20.60085106,20.15858841,20.39395332,-999,QSO,BROADLINE
7801,6.37866E+18,1.23767E+18,205.2214653,18.13162603,21.5863018,21.20095825,20.94376373,20.91365814,20.51927567,20.58616829,21.68159103,QSO,BROADLINE
7805,6.37486E+18,1.23767E+18,187.6688855,27.94489596,21.30109787,20.94054794,20.94300461,20.83515358,20.62570572,22.10542488,-999,QSO,BROADLINE
7809,6.37489E+18,1.23767E+18,188.41813,28.93562963,21.28759384,20.59975052,20.31401443,20.28662109,20.10751915,22.41742325,-999,STAR,F3/F5V (30743)
7810,2.49018E+18,1.23767E+18,188.6247834,27.83759297,22.97312927,21.86199379,21.89350128,21.70219803,21.65261841,23.93784142,-999,STAR,B3V (29763)
7815,3.86624E+18,1.23766E+18,198.252744,14.31874651,21.95354652,21.34158707,21.26861382,21.09585953,20.52441216,23.69756508,-999,QSO,null
7817,3.86624E+18,1.23766E+18,198.4651866,14.47596343,21.38078499,20.5872879,20.11577797,19.9902935,19.56472778,24.25924301,-999,QSO,BROADLINE
7820,6.37866E+18,1.23766E+18,198.6083313,15.32335316,22.56026077,21.40622711,21.38344193,21.43824196,21.21148872,23.0772419,-999,STAR,A4V (97603)
7821,3.86722E+18,1.23767E+18,200.995024,25.07510908,23.07321358,21.42144394,21.27111244,21.28525925,20.86699677,24.0543499,-999,STAR,A9V (154660)
7823,6.37862E+18,1.23767E+18,200.3157358,24.10818614,21.60928154,20.82979965,21.10337639,21.13110924,20.68055344,22.46088409,-999,QSO,BROADLINE
7828,6.37486E+18,1.23767E+18,187.9820506,27.0785303,22.60795593,21.53840446,21.59822273,21.52672768,21.47211647,22.85845947,-999,QSO,null
7834,6.37873E+18,1.23767E+18,182.6966095,23.78696021,21.51216125,20.88931847,20.90097046,20.86312866,21.05185699,22.6576004,-999,QSO,BROADLINE
7835,6.37876E+18,1.23766E+18,196.9139648,15.60762792,21.97130203,20.9847393,20.89463806,20.46747589,20.11564445,20.11752129,21.64277077,QSO,BROADLINE
7836,6.37887E+18,1.23767E+18,182.0506494,19.58537072,21.12063789,20.61490059,20.18546104,19.98481369,19.56407738,21.75112534,-999,QSO,null
7839,3.81898E+18,1.23767E+18,183.3763728,19.8643934,22.15492058,21.23400688,21.04117012,21.14962387,20.93418312,23.34926033,-999,STAR,A4V (136729)
7840,6.37873E+18,1.23767E+18,183.5396649,19.52362854,22.53408623,20.98305893,20.76232338,20.58224869,20.47807503,-999,22.19735909,STAR,F6III (61064)
7841,3.0565E+18,1.23767E+18,183.7365918,20.47720999,22.15060043,21.61418915,21.48527718,21.38498497,20.90333557,24.0314312,-999,STAR,B2.5V (175426)
7845,6.37887E+18,1.23767E+18,180.7179885,22.98362473,21.47218513,21.18777275,21.09597588,21.16271973,20.80085945,21.80786705,-999,QSO,null
7846,6.37887E+18,1.23767E+18,181.3647386,23.37292721,21.26553154,20.47168159,20.30033302,20.18635178,19.93605042,22.70767784,-999,STAR,A2II (39866)
7847,6.37873E+18,1.23767E+18,182.6966095,23.78696021,21.51216125,20.88931847,20.90097046,20.86312866,21.05185699,22.6576004,-999,QSO,BROADLINE
7850,6.37866E+18,1.23766E+18,198.218253,14.88604153,23.92716599,21.70941353,21.57103348,21.45070267,21.15023422,22.73411179,-999,STAR,B2IV-V (176819)
7852,6.37887E+18,1.23767E+18,181.2827395,19.60314291,20.60359001,20.124897,20.10938454,20.18716431,20.01450539,20.63539124,21.44815254,QSO,BROADLINE
7857,6.37855E+18,1.23767E+18,205.9702363,18.97407834,22.35616875,21.232687,21.12278366,20.98790169,20.62683678,22.75650978,-999,STAR,F0V (90277)
7863,6.37862E+18,1.23767E+18,195.136177,23.35219281,20.44592857,19.98708725,19.64793396,19.44384003,19.12015343,21.5863781,22.03783798,QSO,STARBURST BROADLINE
7866,6.37855E+18,1.23767E+18,207.4571235,21.39350634,20.37100029,19.81628036,19.8218441,19.5898819,19.46648216,21.19044113,-999,QSO,BROADLINE
7869,6.37887E+18,1.23767E+18,181.6685596,18.42469488,21.56248474,20.78745842,20.67441368,20.57413101,20.30529022,22.7295742,-999,STAR,F2V (33256)
7872,6.37876E+18,1.23766E+18,191.0000231,12.88817054,20.28236198,20.1543045,20.09043121,20.00414085,20.05736351,21.13499069,-999,QSO,BROADLINE
7873,3.19056E+18,1.23766E+18,190.0360344,14.32335562,22.69219589,21.51420593,21.4314785,21.38783646,21.10805511,22.25478363,-999,QSO,null
7875,6.37876E+18,1.23766E+18,196.9139648,15.60762792,21.97130203,20.9847393,20.89463806,20.46747589,20.11564445,20.11752129,21.64277077,QSO,BROADLINE
7876,3.86624E+18,1.23766E+18,198.0354572,14.80533336,21.85157585,21.26025009,21.22293472,21.13576889,23.19763756,22.84697533,-999,QSO,null
7877,6.37876E+18,1.23766E+18,196.6079536,13.56367043,15.857337,15.63847733,16.08033752,16.30653191,16.53381348,16.00978088,16.12462044,STAR,B2IV-V (176819)
7878,6.37876E+18,1.23766E+18,196.1323933,14.16738193,21.20178223,20.48787498,20.35354805,20.42426109,20.06123352,23.23270988,-999,QSO,BROADLINE
7879,6.37876E+18,1.23766E+18,195.8262985,13.31291569,21.91287994,20.76374435,20.77576828,20.76400757,20.50275803,23.87557602,-999,STAR,A6IV (28527)
7880,6.37876E+18,1.23766E+18,195.8677226,14.21949458,22.98917007,20.78643608,19.79216766,19.0959568,18.64342308,22.87924767,-999,STAR,M4.5:III (123657)
7884,6.37876E+18,1.23766E+18,195.865489,14.82643338,22.42682838,21.5282135,21.52487755,21.39816284,21.57084656,23.48693275,-999,QSO,BROADLINE
7886,3.86328E+18,1.23766E+18,190.028595,16.06609047,20.72336578,20.09235764,19.91089439,19.86436844,19.93569183,23.30521965,-999,STAR,CalciumWD
7889,6.37866E+18,1.23766E+18,198.2359406,13.02355864,21.82424736,21.03660202,21.17469978,21.11099625,21.03248405,21.50727272,-999,STAR,WDcooler
7893,6.37876E+18,1.23766E+18,194.3130842,15.1839941,21.99694633,21.34242439,21.0872345,20.9851265,21.79747009,23.0911293,-999,STAR,F0Ib (36673)
7899,3.86455E+18,1.23766E+18,194.3111354,13.81941394,22.23814774,21.37152481,21.23918343,21.07535362,20.75990868,23.68051529,-999,QSO,BROADLINE
7902,6.3789E+18,1.23766E+18,187.6707405,14.48767085,21.87559319,20.95131302,20.5067215,20.34778023,20.23121452,22.29152107,-999,STAR,G0Va (143761)
7903,6.37876E+18,1.23766E+18,195.3432014,14.25635229,21.08285141,20.44749451,20.27678871,20.29532623,20.12941551,23.31940651,-999,QSO,BROADLINE
7905,6.37472E+18,1.23766E+18,196.2493545,40.46443482,21.50552177,20.93331909,21.07617188,21.07930756,20.64168739,22.87026215,-999,QSO,BROADLINE
7907,6.37472E+18,1.23766E+18,196.489811,41.02791805,22.0313282,21.53422356,21.42660141,21.44923019,21.98213959,22.78156662,-999,QSO,BROADLINE
7908,6.37472E+18,1.23766E+18,196.2998148,40.54939341,22.4562645,21.43457794,20.39526176,19.33790779,18.91023254,22.22591972,-999,QSO,BROADLINE
7910,2.48989E+18,1.23766E+18,187.8570646,41.52771251,22.28749847,21.43494606,21.39023209,21.5402317,20.74849701,24.54205704,-999,QSO,BROADLINE
7912,6.37472E+18,1.23766E+18,195.4228687,40.38622234,20.75213051,20.48124504,20.54956627,20.56781197,20.0989933,23.25746918,-999,QSO,BROADLINE
7917,6.37472E+18,1.23766E+18,194.055861,42.03936309,21.61480713,20.45630646,20.21208191,19.81207848,19.56061172,22.95947075,-999,QSO,BROADLINE
7918,6.37472E+18,1.23766E+18,196.489811,41.02791805,22.0313282,21.53422356,21.42660141,21.44923019,21.98213959,22.78156662,-999,QSO,BROADLINE
7919,6.37468E+18,1.23766E+18,191.6997891,41.232245,21.30283737,20.89563179,20.77754402,20.7414875,20.89890289,22.26841164,-999,STAR,WDcooler
7921,6.37472E+18,1.23766E+18,198.0884419,41.44115721,20.94386673,20.59530258,20.42089653,20.30751419,20.18145561,21.15891647,22.31065178,QSO,BROADLINE
7926,6.37472E+18,1.23766E+18,194.2145192,41.26462883,21.05763245,20.56989288,20.6189785,20.42397881,20.0919838,20.93181419,21.4828167,QSO,BROADLINE
7932,6.37468E+18,1.23766E+18,191.6997891,41.232245,21.30283737,20.89563179,20.77754402,20.7414875,20.89890289,22.26841164,-999,STAR,WDcooler
7935,2.49049E+18,1.23766E+18,190.2432272,40.90118409,22.37792969,22.01373672,20.85989189,19.50046539,18.66911697,24.46995163,-999,STAR,M5III (221615)
7938,6.37468E+18,1.23766E+18,184.4605128,37.14586955,21.65630722,21.18043709,21.01623344,21.13974953,20.43173981,21.53102875,-999,QSO,BROADLINE
7939,3.05277E+18,1.23766E+18,184.4251398,37.27853933,25.31399345,22.30873489,20.74559212,19.48764992,19.15576935,24.2274456,-999,QSO,null
7944,6.37486E+18,1.23767E+18,180.5067135,32.76841012,22.8394165,21.89056969,21.7823925,21.71580696,21.40917206,23.35225487,-999,STAR,A5Ia (17378)
7945,6.37932E+18,1.23767E+18,204.6336977,34.29473895,22.9247036,22.46531677,21.41441345,20.6987133,20.48897362,21.8611908,-999,QSO,null
7946,3.12504E+18,1.23766E+18,205.3911199,35.10151757,21.82019234,21.05223274,20.87468338,20.80587578,20.55421066,23.35750389,-999,STAR,A8V (155514)
7947,6.37932E+18,1.23767E+18,204.8914531,34.23310203,21.88700485,21.0144577,20.84815216,20.69128799,20.46850967,-999,22.44700623,QSO,BROADLINE
7948,6.37932E+18,1.23767E+18,204.6336977,34.29473895,22.9247036,22.46531677,21.41441345,20.6987133,20.48897362,21.8611908,-999,QSO,null
7952,3.86835E+18,1.23767E+18,203.298952,33.50416678,21.92727852,21.03916168,20.85931015,20.79837418,20.41184235,23.95070839,-999,STAR,F0III (89025)
7953,6.37932E+18,1.23767E+18,206.1880533,34.22501264,21.44086266,20.81048012,20.74333763,20.69356537,20.7833252,22.38500595,-999,STAR,CV
7954,6.37932E+18,1.23767E+18,206.3239639,33.55116577,21.25189209,20.84796524,20.28713608,20.16053581,20.28795624,22.04427528,-999,QSO,BROADLINE
7955,6.37932E+18,1.23767E+18,206.3732476,33.49807188,22.52064705,21.75997543,21.62833023,21.40043259,20.9514904,22.14792061,-999,STAR,CV
7956,6.37932E+18,1.23767E+18,206.8763795,33.50199785,22.28363991,21.04734421,20.87022209,20.69054031,20.48960114,22.95104218,-999,STAR,F0Ib (36673)
7957,6.37932E+18,1.23767E+18,207.4348376,33.23049871,21.97758865,21.28522682,21.3312149,21.36166763,21.37017059,22.42313385,-999,QSO,BROADLINE
7961,3.86944E+18,1.23767E+18,206.1639717,32.1610115,21.15933037,20.82000923,20.74664497,20.65033913,20.47045708,23.9648037,-999,QSO,BROADLINE
7962,6.37932E+18,1.23767E+18,206.0318877,32.87449787,23.3899498,21.5725956,21.28302002,21.14764214,21.21853447,23.26423073,-999,STAR,F0II (25291)
7966,3.05629E+18,1.23767E+18,178.210617,31.42492438,21.24367332,20.80793571,20.55418205,20.46745872,20.31570244,23.2446022,-999,STAR,A2II (39866)
7968,6.37468E+18,1.23766E+18,182.7144913,39.1785993,21.72677612,21.11216354,20.94437218,20.74832344,20.2115612,22.22109604,-999,QSO,null
7969,6.37468E+18,1.23766E+18,182.562655,39.21205439,23.2779541,22.28216171,20.63160706,20.06277847,19.55342484,22.19652939,-999,QSO,null
7971,6.37486E+18,1.23767E+18,179.3241737,32.920915,21.05152893,20.69773483,20.54961395,20.54671478,20.36206627,21.9479084,-999,QSO,null
7980,3.86761E+18,1.23766E+18,201.7210207,39.48366567,22.82700729,21.85146713,21.7724514,21.60753632,21.41651917,24.20142555,-999,QSO,BROADLINE
7991,6.37932E+18,1.23767E+18,201.3841247,33.30311895,21.43910408,20.77370262,20.53713799,20.61300087,20.53102493,22.85915565,-999,STAR,A2II (39866)
7992,6.37932E+18,1.23766E+18,207.1859826,35.78272938,22.86003304,21.96886444,22.11824799,21.95318794,22.05120087,21.36728477,-999,QSO,null
7997,6.37932E+18,1.23767E+18,205.9150873,28.44854482,17.85643578,16.55495834,16.12288857,15.98667049,15.93371201,21.69672394,-999,STAR,F9
8002,3.12504E+18,1.23766E+18,205.2253607,35.68056549,21.19533539,20.7475338,20.75429916,20.74864769,20.58795547,20.94746399,22.44979095,QSO,BROADLINE
8003,3.12504E+18,1.23766E+18,205.2796434,35.94736222,21.73229408,20.88766479,20.68548775,20.58015251,20.38613892,23.73013496,-999,QSO,null
8007,6.37489E+18,1.23767E+18,194.062263,29.79391674,20.68510246,19.75580406,19.75380898,19.90324783,20.0639782,22.51997948,-999,STAR,A0
8011,6.37862E+18,1.23767E+18,203.5410627,23.49118737,17.90062904,16.88244247,16.79209518,16.80046082,16.83388519,19.47153091,-999,STAR,A0
8013,6.37489E+18,1.23767E+18,197.8540337,33.65459419,20.83214569,20.53396416,20.40253639,20.50167274,20.43653107,20.6425724,20.97206879,QSO,BROADLINE
8015,6.37486E+18,1.23767E+18,181.7646463,31.32994766,20.50319099,19.48378372,19.1184597,18.99433327,18.96335411,21.76900673,-999,STAR,F5
8017,6.37873E+18,1.23767E+18,182.8291887,24.70816864,20.34328461,20.09371567,20.47235298,20.78727531,21.22216225,20.22985268,20.08578873,STAR,WD
8018,6.37873E+18,1.23767E+18,182.7415798,24.31465694,20.6030674,19.77548027,18.88405037,18.41483879,18.09478188,20.69522476,20.61545944,QSO,STARBURST BROADLINE
8020,6.37932E+18,1.23767E+18,198.9690233,35.11357374,21.55152512,20.89183426,20.59934807,20.70034027,20.36300659,22.58077049,-999,STAR,A2II (39866)
8023,6.37472E+18,1.23766E+18,200.0846012,36.55142572,22.36198807,21.66041374,21.52702904,21.5110302,21.61515045,21.61935997,-999,QSO,null
8026,6.37887E+18,1.23767E+18,181.25898,20.91181982,24.72282028,22.98775101,21.47547531,19.05178452,17.82159805,22.39768028,-999,STAR,M7
8033,6.37862E+18,1.23767E+18,194.1633653,19.82440259,18.55798721,17.12814713,16.57923317,16.37853241,16.30204964,22.73558807,-999,STAR,F9
8034,6.37932E+18,1.23767E+18,198.9690233,35.11357374,21.55152512,20.89183426,20.59934807,20.70034027,20.36300659,22.58077049,-999,STAR,F0IV (81937)
8035,6.37932E+18,1.23767E+18,198.9476546,34.90689527,23.09095383,22.0150547,21.89233971,21.65958214,21.41867065,22.99158859,-999,QSO,null
8037,6.37855E+18,1.23767E+18,204.5761033,22.36566591,20.64096642,20.64149094,20.33216667,20.14787865,19.93900871,22.05021858,-999,QSO,null
8054,3.86511E+18,1.23766E+18,196.2393471,36.52376296,21.78328514,20.92697144,20.66968536,20.62033653,20.19436264,23.4177494,-999,STAR,F3/F5V (30743)
8057,3.23883E+18,1.23767E+18,186.7127362,28.05173425,20.95676613,20.55702019,20.41069221,20.35667419,20.1229763,21.39495087,-999,QSO,BROADLINE
8064,6.37887E+18,1.23767E+18,179.4454958,24.70435976,20.23843193,20.28042793,19.79596519,19.77983665,19.9304409,19.81174469,21.35868454,QSO,BROADLINE
8066,6.37932E+18,1.23767E+18,207.2668646,27.54125602,22.2924633,20.79836273,19.47106934,18.73320389,18.3725338,22.96353531,-999,QSO,AGN
8067,6.37932E+18,1.23767E+18,206.9165816,27.67981495,22.0470562,21.28055763,21.0408535,21.0214138,20.99307251,22.99327087,-999,QSO,BROADLINE
8070,6.37862E+18,1.23767E+18,197.5523979,22.87557973,20.1102066,19.86475754,19.76993179,19.51032448,19.48402596,20.90461922,21.92789841,QSO,BROADLINE
8073,6.37472E+18,1.23766E+18,194.0365518,40.21120387,22.8675499,21.58630753,20.35647392,19.54689407,19.07905579,22.33691978,-999,QSO,AGN BROADLINE
8074,6.37873E+18,1.23767E+18,189.0958381,23.4440193,21.04057312,19.73475647,19.61093521,19.65202141,19.74675179,22.16104126,-999,STAR,A0
8081,6.37873E+18,1.23767E+18,190.6722117,23.07179776,20.56752586,20.27685356,20.21877861,19.78433418,19.67161751,21.74936485,-999,QSO,BROADLINE
8082,6.37489E+18,1.23767E+18,194.7402828,34.944228,21.87134933,20.89320374,20.73110199,20.81278801,20.46039391,22.76705551,-999,STAR,A4V (97603)
8084,6.37887E+18,1.23767E+18,182.558651,18.9860032,18.3395443,17.43307877,17.22804832,17.18449974,17.17955399,20.08953094,-999,STAR,F5
8085,6.37887E+18,1.23767E+18,182.558651,18.9860032,18.3395443,17.43307877,17.22804832,17.18449974,17.17955399,20.08953094,-999,STAR,A0
8087,6.37468E+18,1.23766E+18,190.9998287,39.8933706,21.78848457,21.44438934,21.4508419,21.29633904,21.1823082,22.0631485,-999,QSO,null
8093,6.37489E+18,1.23767E+18,193.0949748,34.63473381,21.60239029,20.52861977,20.29689598,20.24288177,19.9615593,22.21049309,-999,STAR,F3/F5V (30743)
8096,6.37468E+18,1.23766E+18,191.0836297,39.66267911,21.02095795,20.40519905,19.99793243,19.68445015,19.60778427,22.59432602,-999,QSO,BROADLINE
8100,3.05696E+18,1.23766E+18,188.2849245,38.85710947,22.5495491,21.86636543,21.91853333,21.68694115,21.25480461,22.83836174,-999,STAR,Am (78362)
8103,6.37887E+18,1.23767E+18,179.0770676,25.38754069,18.53900528,18.44485664,18.27896881,18.37389755,18.43197441,19.02350616,19.97662735,QSO,BROADLINE
8104,6.37468E+18,1.23766E+18,188.3154082,39.6588776,20.73859024,19.93395042,19.89182472,19.96113014,20.01218414,22.39121056,-999,STAR,A4V (136729)
8107,6.37873E+18,1.23767E+18,187.5533404,23.50272731,19.79091644,19.21558952,18.57211113,18.13938332,18.05404854,21.26754761,21.01580429,QSO,STARBURST BROADLINE
8111,6.37468E+18,1.23766E+18,190.1225592,40.45655672,22.27214622,21.41079521,21.31108475,21.06960678,20.93582726,22.62433243,-999,QSO,null
8114,6.37873E+18,1.23767E+18,186.2387959,21.76814404,22.85560608,21.9156456,20.33667946,19.13422966,19.13107681,22.48030281,-999,STAR,M2
8144,6.37876E+18,1.23766E+18,189.9640377,15.31302616,20.20520973,19.10818481,18.74921227,18.65177727,18.68903732,20.83774376,-999,STAR,F5
8145,6.37932E+18,1.23767E+18,205.3527486,28.23728281,21.23182869,20.3105011,20.00052834,19.87569427,19.94980812,21.98417091,-999,STAR,F5
8146,3.15062E+18,1.23767E+18,192.8479788,29.50723688,21.29543495,20.39446068,20.17970467,20.05815887,19.97906113,22.61448097,-999,STAR,F2
8147,3.15055E+18,1.23767E+18,190.5527215,29.13061027,20.96949005,20.32786369,20.07848167,19.88225365,19.95839119,23.12215805,-999,STAR,A0
8149,6.37468E+18,1.23766E+18,183.4357681,38.87422579,21.12989235,20.05935287,19.56458473,19.31759453,19.28055573,23.26415443,-999,STAR,F5
8158,3.0641E+18,1.23767E+18,199.9376251,31.79099832,20.70059967,19.52638054,19.11466789,18.92321587,18.90675545,23.71748161,-999,STAR,F5
8159,3.05721E+18,1.23766E+18,191.3732689,36.79579911,23.4031086,21.79868317,21.87763977,21.60461998,21.35313988,23.28271294,23.04185104,QSO,BROADLINE
8166,6.37489E+18,1.23767E+18,189.6949268,35.48454839,20.4943161,20.30388451,20.09708786,20.11453438,20.28563118,21.27947426,-999,QSO,BROADLINE
8167,6.37489E+18,1.23767E+18,189.305253,34.2865077,20.5723362,20.29216194,20.27085495,20.03590775,19.88718796,20.59016418,20.87970924,QSO,BROADLINE
8168,6.37489E+18,1.23767E+18,190.2683827,35.35543896,20.41802025,20.11404037,20.08087349,19.90905571,19.91031837,21.92017555,-999,QSO,BROADLINE
8176,6.37489E+18,1.23767E+18,188.8529587,29.76787912,20.24119949,20.14983177,20.12709045,19.92767525,20.24495316,21.2026062,-999,QSO,BROADLINE
8178,3.0615E+18,1.23767E+18,182.7685227,20.01906876,21.09107399,20.33075523,19.96953201,19.81270599,19.75757408,23.33447075,-999,QSO,BROADLINE
8179,6.37486E+18,1.23767E+18,179.4930877,34.11252597,21.2869339,20.71895218,20.38903618,20.26290512,19.9736805,21.66078949,-999,QSO,BROADLINE
8186,3.05728E+18,1.23766E+18,196.7061831,38.04624747,18.62434959,18.38118744,18.21787453,18.01202965,18.06118584,19.74499512,23.4499054,QSO,BROADLINE
8205,6.37489E+18,1.23767E+18,189.273391,30.33470795,20.2298069,20.06343842,19.84102631,19.50299072,19.21672249,19.96653557,20.76524544,QSO,null
8210,3.06164E+18,1.23767E+18,188.7473122,20.45608603,24.12042618,22.1345787,20.8386879,19.93136787,20.24019241,-999,23.56307411,STAR,M3
8214,6.37489E+18,1.23767E+18,188.8554168,29.82091416,20.26363373,20.10617447,20.14302635,19.85281372,19.73227119,21.78961563,-999,QSO,null
8221,6.37489E+18,1.23767E+18,189.8268408,28.02815554,20.17649269,20.13355064,20.25120544,19.91659546,19.97990799,21.54217339,-999,QSO,BROADLINE
8222,6.37489E+18,1.23767E+18,190.0201908,28.31167657,20.20850563,20.02256012,19.95814323,19.75020599,19.54305267,20.04878044,-999,QSO,BROADLINE
8224,6.37489E+18,1.23767E+18,191.7418865,29.59865882,20.11203194,19.69019699,19.58751106,19.64659691,19.56251144,21.14820099,21.82091904,STAR,WD
8229,6.37468E+18,1.23767E+18,186.4792937,35.12106976,20.41511726,20.43262672,20.05865097,19.9600811,20.30399704,21.80792618,22.68818855,QSO,BROADLINE
8233,6.37486E+18,1.23767E+18,185.5734171,33.44052561,20.39803314,20.24441719,20.14809608,19.9467392,19.55555344,23.26496506,-999,QSO,BROADLINE
8239,6.37486E+18,1.23767E+18,179.9611511,34.14711668,20.44855309,20.43066025,20.50466347,20.15292549,19.9658165,22.45899963,-999,QSO,BROADLINE
8244,6.37486E+18,1.23767E+18,178.7921377,34.75274318,20.58388329,20.0051899,19.55927658,19.10166359,18.842453,20.09922028,21.11791801,QSO,null
8246,6.37468E+18,1.23766E+18,187.0153542,39.99438149,19.66383171,19.93862915,19.68362617,19.58607483,19.85310173,20.74670219,-999,QSO,BROADLINE
8247,6.37468E+18,1.23766E+18,187.0978471,38.83897607,20.49554062,20.32670021,20.3298378,20.13965416,20.25683022,21.49599075,21.28565788,QSO,null
8253,6.37486E+18,1.23767E+18,184.0010861,27.44686794,18.73301315,18.74295998,19.14819527,19.43915749,19.7611599,18.2808094,17.94397163,STAR,WD
8283,6.37486E+18,1.23767E+18,182.7049303,35.25582676,20.72946739,20.32917976,20.31315994,20.04685211,20.02737999,21.17635155,-999,QSO,BROADLINE
8284,6.37486E+18,1.23767E+18,182.3597847,31.95212749,20.31839371,20.13162994,20.09881401,20.02174568,19.90093803,21.99669075,-999,QSO,BROADLINE
8287,6.37489E+18,1.23767E+18,191.1439147,33.14853917,20.38959694,20.29367638,20.21232986,19.8646431,19.61015892,22.60933685,-999,QSO,BROADLINE
8288,3.06171E+18,1.23767E+18,191.7493216,31.13174044,21.19876862,20.57907295,19.65102768,18.95069313,18.97050858,20.61169434,-999,QSO,BROADLINE
8289,6.37489E+18,1.23767E+18,190.2122215,31.5397138,20.18929863,19.71239662,19.7140255,19.69666862,19.51017189,22.0390892,-999,QSO,BROADLINE
8290,6.37489E+18,1.23767E+18,189.4491635,32.19756539,20.42805099,20.00783348,19.51108551,19.35359192,19.42583847,20.45095444,-999,QSO,BROADLINE
8292,6.37468E+18,1.23766E+18,186.2402916,36.56850784,20.09523582,20.12058258,20.12573624,19.87994003,19.9210701,23.17763138,-999,QSO,BROADLINE
8295,6.37482E+18,1.23767E+18,177.0702367,32.3050683,21.17653084,20.51500702,20.51968384,20.56527901,20.80357742,21.59201813,-999,STAR,WDcooler
8300,6.37855E+18,1.23767E+18,205.9604043,24.82970004,19.85481834,19.41684341,18.59969521,18.21916008,17.78316307,20.11706924,20.07043076,QSO,BROADLINE
8306,6.37486E+18,1.23767E+18,187.3066896,32.63474855,20.22079659,20.23538017,20.21476555,20.07676888,19.70612526,21.37339401,-999,QSO,BROADLINE
8309,6.37486E+18,1.23767E+18,177.1139859,31.31678132,20.51153183,20.00859451,19.9716301,19.93172073,19.79179573,22.30870438,-999,QSO,BROADLINE
8311,6.37486E+18,1.23767E+18,184.3470727,35.32997933,20.16435432,19.79681969,19.54143143,19.05092812,18.83844757,20.75050545,21.49515533,QSO,BROADLINE
8314,6.37932E+18,1.23767E+18,200.0637873,27.60513101,18.27033615,17.31382942,17.15968323,17.07930946,17.10407257,18.82225418,19.0655098,QSO,null
8315,3.06062E+18,1.23767E+18,201.1294135,27.44074588,24.4616642,20.99148178,20.37709618,20.1226635,19.81315231,24.45352364,-999,STAR,T2
8320,3.86511E+18,1.23766E+18,195.2546189,36.07065753,20.2239151,19.91879845,19.85615158,19.62794113,19.5966301,21.3649826,-999,QSO,BROADLINE
8332,6.37486E+18,1.23767E+18,182.2955077,35.05516062,22.0076313,21.42256546,21.29217339,21.38583374,21.02018356,21.97136116,-999,QSO,null
8333,3.15196E+18,1.23767E+18,182.493252,36.05889357,22.45655251,20.8084259,20.61819077,20.54915047,20.57474709,23.95015335,-999,STAR,F3/F5V (30743)
8335,3.15196E+18,1.23766E+18,182.949457,36.63369207,22.92050362,22.09472084,22.2008934,21.74001122,21.4569931,24.57154846,-999,QSO,null
8340,6.37932E+18,1.23767E+18,200.3440436,27.53554033,20.59267616,20.36166573,19.78206444,19.55447006,19.16115761,21.12445641,21.84591484,QSO,BROADLINE
8347,6.37489E+18,1.23767E+18,193.9358717,31.9580493,19.91781425,19.2940979,18.75598907,18.45960426,18.34959221,22.08115768,-999,STAR,F5
8351,6.37855E+18,1.23767E+18,207.9316193,24.88024539,19.36660767,19.37534332,19.02952957,18.97165489,19.11521912,20.68488121,-999,QSO,BROADLINE
8357,6.37468E+18,1.23766E+18,191.2297353,39.15139993,21.28502655,20.68333435,20.64120483,20.66448212,20.59243774,21.74768829,-999,STAR,WDmagnetic
8358,6.37468E+18,1.23766E+18,191.0836297,39.66267911,21.02095795,20.40519905,19.99793243,19.68445015,19.60778427,22.59432602,-999,QSO,BROADLINE
8364,6.37468E+18,1.23766E+18,190.2870579,38.79445658,22.15223503,21.08631706,20.93996429,20.93169212,20.98717308,22.44215202,-999,QSO,BROADLINE
