galex_objid,sdss_objid,ra,dec,u,g,r,i,z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,nuv_mag,fuv_mag,class,subclass
3.86511E+18,1.23766E+18,195.596861,36.14129868,20.62845421,20.26354027,20.03412819,19.89344406,19.96696091,0.053723551,0.041861027,0.028959265,0.021519838,0.016006805,21.5755806,-999,QSO,BROADLINE
3.12504E+18,1.23766E+18,204.8874213,35.78263692,22.94538307,21.46174812,20.54105759,19.79648209,19.51715469,0.037149943,0.028946983,0.020025389,0.01488101,0.011068738,22.57622719,-999,GALAXY,null
6.37475E+18,1.23766E+18,205.1617262,37.47931097,21.90965462,21.3823452,20.16522217,19.45787811,19.1291275,0.030495899,0.023762198,0.016438579,0.012215625,0.009086181,22.41537476,-999,GALAXY,null
6.37475E+18,1.23766E+18,205.2336551,37.50649787,22.14266586,21.50757408,20.20993233,19.47650337,18.92653465,0.033517133,0.026116325,0.018067151,0.01342583,0.009986351,22.19474411,-999,GALAXY,STARFORMING
6.37468E+18,1.23766E+18,189.5064589,36.84590403,20.3577404,20.03158188,19.93076134,19.90000916,19.66666031,0.052932274,0.04124447,0.028532732,0.021202877,0.015771046,20.03485489,20.41526604,QSO,BROADLINE
3.057E+18,1.23767E+18,189.2330573,35.71896428,23.21492004,21.3335762,21.07955551,20.99192238,20.77431107,0.059726443,0.046538442,0.032195076,0.023924394,0.017795354,23.63781357,-999,QSO,null
3.86553E+18,1.23766E+18,196.2561456,37.67031587,22.65270233,21.88780785,20.20125961,19.2679081,18.73459625,0.058644343,0.045695275,0.031611782,0.023490941,0.017472943,23.72283554,-999,GALAXY,null
6.37468E+18,1.23766E+18,189.3286068,37.3012234,21.5529213,20.90224457,20.61868858,20.54787445,20.16095352,0.085154511,0.066351824,0.045901883,0.034110017,0.025371587,23.11284256,-999,STAR,F0IV (81937)
6.37468E+18,1.23767E+18,189.3039026,35.94266281,21.15868568,20.93383598,20.84473801,20.96576309,20.47334099,0.063203156,0.04924747,0.034069173,0.025317045,0.018831231,22.28220367,-999,QSO,BROADLINE
3.05689E+18,1.23766E+18,188.8206493,37.28533522,24.071558,22.70007896,21.14474487,19.91151237,19.652071,0.077189207,0.060145307,0.041608244,0.030919386,0.022998342,22.04433441,-999,GALAXY,null
6.37468E+18,1.23766E+18,187.9325706,38.16205932,21.64707184,21.00450897,20.92769814,20.82548904,20.67827606,0.051721439,0.040300995,0.027880041,0.020717859,0.015410281,22.49051857,-999,QSO,BROADLINE
3.05728E+18,1.23766E+18,196.5373334,38.01903282,21.61487198,20.344244,20.14447212,20.04206657,20.02106285,0.053208001,0.041459315,0.02868136,0.021313325,0.015853198,23.46540642,-999,STAR,A9V (154660)
6.37472E+18,1.23766E+18,198.2199276,38.44006319,26.43725014,21.8371315,20.82139587,19.82669067,19.11486626,0.064267151,0.050076529,0.034642711,0.025743248,0.019148247,22.27762985,-999,GALAXY,null
3.05707E+18,1.23766E+18,190.6859348,38.07279028,22.3943882,21.58491135,20.12520409,19.23047638,18.77448273,0.067208923,0.052368738,0.036228448,0.026921621,0.020024739,22.89566422,-999,GALAXY,null
3.05707E+18,1.23766E+18,190.825663,38.55380101,25.82617188,21.66736031,20.16786575,19.41273499,18.9170742,0.067846775,0.052865744,0.036572278,0.027177121,0.020214785,24.0368042,-999,GALAXY,null
3.05707E+18,1.23766E+18,190.593811,38.59498816,22.7287941,21.24337006,20.68878365,19.88851738,19.91187668,0.083742984,0.065251961,0.045141008,0.033544607,0.024951024,22.2592659,24.28301811,GALAXY,STARBURST
3.05707E+18,1.23766E+18,190.5989229,38.75774401,24.45898247,21.37634277,20.07214737,19.29554558,18.93368721,0.083492808,0.065057032,0.045006152,0.033444393,0.024876485,23.56807137,23.7951889,GALAXY,null
6.37932E+18,1.23767E+18,207.54422,33.23822938,21.54697609,21.20986557,20.07948303,19.22282982,19.15221977,0.072612122,0.056578871,0.039141003,0.029085958,0.02163461,22.29653549,-999,GALAXY,null
6.37932E+18,1.23767E+18,206.8585558,33.2085442,21.86058235,22.28628922,20.84711647,19.81722641,19.56763649,0.069473557,0.054133326,0.037449185,0.027828757,0.020699482,22.18024826,-999,GALAXY,null
3.86944E+18,1.23767E+18,206.38233,32.15289726,24.45893669,22.10030365,21.51710701,20.52599525,20.08470154,0.065906793,0.051354129,0.035526548,0.026400032,0.019636774,22.74505043,-999,GALAXY,null
6.37932E+18,1.23767E+18,205.2097962,32.40541525,22.30607414,21.95697594,21.99832153,21.88091087,21.74206924,0.053836063,0.041948695,0.029019913,0.021564906,0.016040329,22.34517479,-999,STAR,A8V (155514)
6.37932E+18,1.23767E+18,205.7358514,34.1291741,22.3497715,21.52882004,21.64444923,21.6164093,22.10972404,0.063213184,0.049255285,0.034074578,0.025321065,0.01883422,22.68354607,-999,STAR,WDcooler
6.37932E+18,1.23767E+18,206.0656038,33.671453,23.61539078,22.43985748,20.80274582,19.69621086,19.27051163,0.087459192,0.068147607,0.047144201,0.035033192,0.026058258,21.66964149,-999,GALAXY,null
6.37932E+18,1.23767E+18,206.6097342,34.07652846,24.6185894,21.59530449,20.42675591,19.53019333,19.08719635,0.074552082,0.058090478,0.040186722,0.029863043,0.022212617,21.65794754,-999,GALAXY,null
6.37932E+18,1.23766E+18,207.298073,34.42087755,20.56987953,20.23580742,20.10817719,20.09226036,19.94730568,0.06229455,0.048539493,0.033579394,0.02495309,0.018560514,21.80659294,-999,QSO,BROADLINE
6.37932E+18,1.23767E+18,207.4244021,33.59942066,21.63970375,21.22355652,21.10498238,20.92055893,21.1392765,0.085738964,0.066807218,0.046216927,0.034344129,0.025545722,22.74983597,-999,QSO,BROADLINE
3.36458E+18,1.23767E+18,199.3085776,29.25575385,22.48266983,20.9870224,19.64867783,19.106987,18.74680519,0.039955627,0.031133154,0.021537771,0.016004872,0.011904685,23.25243759,-999,GALAXY,STARFORMING
6.37932E+18,1.23767E+18,199.3232041,30.11231974,21.70647049,21.08382416,20.13806725,19.40606308,19.09539795,0.050092258,0.039031547,0.027001843,0.020065263,0.01492487,22.2287426,-999,GALAXY,null
6.37489E+18,1.23767E+18,197.2495339,30.75516943,20.70002174,19.9134922,19.52603149,19.20213509,19.02568626,0.047503855,0.037014682,0.025606586,0.019028438,0.014153662,21.99658203,-999,QSO,BROADLINE
2.54162E+18,1.23767E+18,196.9047318,30.22796408,22.98493958,21.72904778,20.4857235,19.71097374,19.2478199,0.036321502,0.02830147,0.019578826,0.014549166,0.010821907,22.8798275,23.54095078,GALAXY,null
6.37489E+18,1.23767E+18,196.682819,30.02647899,22.68279076,22.27675629,20.58485413,19.76323509,19.33805466,0.041591201,0.032407582,0.022419415,0.016660027,0.012392,22.79876709,-999,GALAXY,null
3.05418E+18,1.23767E+18,196.2946868,30.04480086,23.6252079,21.48114395,19.79074097,18.85074997,18.3530941,0.051610198,0.040214319,0.027820079,0.020673299,0.015377137,22.99354935,-999,GALAXY,null
6.37489E+18,1.23767E+18,195.7266677,31.38640778,25.07843018,22.23538017,20.87926292,19.84444427,19.42188263,0.054007582,0.042082343,0.029112371,0.02163361,0.016091432,22.36945152,-999,GALAXY,null
3.86472E+18,1.23767E+18,195.0453394,31.70262916,20.15294647,19.71706963,19.52920151,19.36542702,19.09241676,0.059960883,0.046721112,0.032321449,0.024018301,0.017865203,23.84937477,-999,QSO,BROADLINE
3.86472E+18,1.23767E+18,194.9217879,31.99896362,22.04003525,22.11900139,20.35062027,19.40494156,18.87630844,0.063766532,0.049686451,0.034372855,0.025542716,0.018999089,23.24712181,-999,GALAXY,null
3.86757E+18,1.23767E+18,201.4630413,29.05145299,24.8120079,21.73606491,20.37574768,19.67291069,19.08188248,0.060743693,0.047331076,0.032743417,0.02433187,0.01809844,23.73968697,-999,GALAXY,null
3.1508E+18,1.23767E+18,201.2137679,29.47734201,21.91573143,21.19486237,19.92520714,19.16317749,18.70122337,0.064769544,0.050467987,0.034913521,0.025944488,0.019297931,23.42725182,-999,GALAXY,null
6.37486E+18,1.23767E+18,180.8883156,31.27227319,24.10170555,22.12081337,20.27738571,19.36585808,19.0105114,0.07015837,0.054666929,0.037818328,0.02810307,0.020903522,22.77124977,-999,GALAXY,null
3.15076E+18,1.23767E+18,200.7943355,28.71792908,22.37352753,21.71915627,20.52669334,19.66295624,19.15710258,0.07164035,0.055821676,0.038617175,0.028696701,0.021345073,22.28967857,-999,GALAXY,null
3.15048E+18,1.23767E+18,188.2971575,29.62519804,21.48588181,21.18274117,20.98597336,20.88466644,21.02522469,0.070773587,0.055146299,0.038149953,0.028349504,0.021086823,23.41026497,-999,QSO,BROADLINE
6.37486E+18,1.23767E+18,188.1735997,29.4340195,22.43103027,21.27406502,19.63166809,18.82869148,18.41654015,0.084573641,0.065899208,0.045588765,0.033877339,0.025198517,22.79853249,-999,GALAXY,null
3.36458E+18,1.23767E+18,199.3085776,29.25575385,22.48266983,20.9870224,19.64867783,19.106987,18.74680519,0.039955627,0.031133154,0.021537771,0.016004872,0.011904685,23.25243759,-999,GALAXY,STARFORMING
6.37486E+18,1.23767E+18,187.2184505,29.31248217,20.32909966,19.73082542,19.74954605,19.78436852,19.4552784,0.081987269,0.063883923,0.044194601,0.032841325,0.024427913,21.94874191,-999,QSO,BROADLINE
3.15045E+18,1.23767E+18,186.7592678,29.24309326,23.44403076,21.43260384,19.74159813,18.95335579,18.56210899,0.084689736,0.065989673,0.04565135,0.033923846,0.025233109,22.34044266,-999,GALAXY,null
3.15045E+18,1.23767E+18,186.089614,29.03804567,21.24058342,20.62901115,20.50110435,20.14419365,19.9822979,0.106418103,0.082920261,0.057363853,0.042627491,0.031707022,21.73476601,22.59343338,QSO,BROADLINE
3.07174E+18,1.23767E+18,185.6934868,30.32737768,25.49703026,22.13963509,20.82914543,19.64149475,19.23517418,0.084577262,0.065902032,0.045590721,0.033878792,0.025199596,24.33769989,-999,GALAXY,null
3.07174E+18,1.23767E+18,185.8955169,29.93932058,22.76938057,21.80589294,22.15460587,21.74398422,21.5134201,0.097655475,0.076092482,0.052640427,0.039117478,0.029096218,22.93645668,-999,QSO,null
3.07174E+18,1.23767E+18,185.8731955,30.23469506,24.64063263,22.41945076,21.03004456,20.86168289,21.29192543,0.080200754,0.062491883,0.043231595,0.032125708,0.023895625,23.99308586,-999,QSO,null
3.86694E+18,1.23767E+18,200.4641914,30.511995,21.71678543,20.03687286,18.42729759,17.83484459,17.41080856,0.058960877,0.045941915,0.031782404,0.023617733,0.017567255,23.56670952,-999,GALAXY,null
3.24309E+18,1.23767E+18,186.7245242,30.69515881,26.26298904,22.20531845,20.79457283,19.3680706,18.99530983,0.067477338,0.052577883,0.036373138,0.02702914,0.020104714,24.68991852,-999,GALAXY,null
6.37486E+18,1.23767E+18,186.7887023,30.05821464,22.94150734,21.73243713,20.33963394,19.60137558,18.91982841,0.072978951,0.056864701,0.039338738,0.029232899,0.021743905,22.1904068,-999,GALAXY,null
6.37486E+18,1.23767E+18,187.0697906,30.1084037,21.76680374,21.18150711,21.20518875,21.21302605,20.81921196,0.084207401,0.065613836,0.045391351,0.033730637,0.025089398,21.72548485,-999,QSO,BROADLINE
6.37486E+18,1.23767E+18,187.3322381,30.82801689,21.36900711,21.07526207,20.48573494,19.65463066,19.20291519,0.056617003,0.044115584,0.030518956,0.022678856,0.016868902,22.68790436,-999,GALAXY,null
6.37468E+18,1.23766E+18,186.5025388,40.14095235,22.05189133,20.98996544,20.78001213,20.65015793,20.35514641,0.078708559,0.061329175,0.042427238,0.031527985,0.023451028,22.94475174,-999,STAR,F0II (25291)
6.37468E+18,1.23766E+18,187.6412544,39.74615822,22.55792809,21.09165192,19.36166191,18.66659355,18.19637489,0.068646431,0.053488832,0.037003327,0.027497439,0.020453041,-999,22.50008774,GALAXY,null
3.15667E+18,1.23766E+18,188.4396802,40.0629454,23.61918449,21.23662376,20.1256752,19.36308098,18.96983528,0.071537383,0.055741444,0.038561672,0.028655455,0.021314394,22.94055176,-999,GALAXY,null
3.15667E+18,1.23766E+18,188.0229477,40.41407671,23.35321045,22.13651848,21.23659706,20.72038651,20.20514679,0.095500752,0.074413538,0.051478941,0.038254373,0.028454224,23.78555489,-999,GALAXY,null
6.37489E+18,1.23767E+18,190.0925489,34.93438514,23.18519974,21.95133781,20.55830956,19.77256203,19.33172989,0.070047803,0.05458077,0.037758727,0.028058778,0.020870578,22.40206909,-999,GALAXY,null
6.37489E+18,1.23767E+18,189.7983302,34.14366769,21.82702637,21.40602493,21.08598137,20.74773026,19.9961853,0.072709724,0.056654926,0.039193615,0.029125057,0.021663692,22.03476715,-999,QSO,null
6.37489E+18,1.23767E+18,189.2770382,34.06677513,22.22217369,21.7498188,20.81982803,19.78559494,19.55792236,0.068759143,0.053576659,0.037064083,0.027542587,0.020486625,22.55809212,-999,GALAXY,null
3.057E+18,1.23767E+18,188.6057283,35.3438807,25.40317535,21.85702896,20.3454628,19.49378395,19.01578331,0.046450935,0.036194254,0.025039019,0.018606674,0.013839947,23.0616188,-999,GALAXY,null
6.37468E+18,1.23766E+18,187.893457,36.57169691,23.0593853,22.0929966,20.9991684,20.22170067,19.57330513,0.045328401,0.035319585,0.024433924,0.018157024,0.01350549,23.03845596,-999,GALAXY,null
6.37465E+18,1.23766E+18,178.9037447,36.30303258,20.73095131,20.30779648,20.25064087,20.24068069,20.19410133,0.090692095,0.070666671,0.048886873,0.036328185,0.027021497,21.17604446,-999,QSO,BROADLINE
6.37468E+18,1.23766E+18,185.2282129,38.71014767,22.09035301,21.87049484,21.90789604,21.65288162,20.92120743,0.088862874,0.069241352,0.047900844,0.035595462,0.026476484,23.23213196,-999,QSO,null
6.37468E+18,1.23766E+18,185.3070021,38.88526361,20.58728027,20.55721283,20.22058487,20.21901321,20.26941299,0.112081178,0.087332897,0.060416494,0.044895928,0.033394322,21.15767479,-999,QSO,BROADLINE
6.4854E+18,1.23766E+18,184.6139729,38.44273648,22.26092339,21.86281586,21.18155479,20.63701057,20.40277481,0.082222737,0.064067401,0.04432153,0.032935645,0.02449807,23.15215874,-999,QSO,null
6.37468E+18,1.23766E+18,184.7952909,38.67893876,20.85645866,20.89419746,20.9009037,20.88961029,20.44174194,0.096579485,0.075254083,0.052060425,0.038686477,0.028775631,22.62443924,-999,QSO,BROADLINE
6.37468E+18,1.23766E+18,184.854007,38.78806326,21.92903519,22.03846741,21.77434921,22.12506676,21.87992668,0.093837038,0.073117182,0.05058213,0.037587944,0.027958525,22.62992096,-999,QSO,null
3.24295E+18,1.23766E+18,184.3943689,38.39762141,20.66451454,21.05723381,21.15122795,20.6854763,20.76174927,0.080477268,0.062707342,0.043380648,0.032236472,0.023978012,22.17291451,-999,QSO,BROADLINE
3.05277E+18,1.23766E+18,184.0098277,37.80546194,26.07009506,25.07785606,22.14753151,20.34595108,19.13344955,0.100167796,0.07805007,0.053994678,0.040123831,0.029844759,24.00547981,-999,STAR,M5III (221615)
6.37468E+18,1.23766E+18,186.5212129,36.565878,19.6695118,19.37582779,19.27864456,19.09415627,19.02308083,0.049799956,0.03880379,0.026844282,0.019948177,0.014837779,20.02716637,20.43547821,QSO,BROADLINE
3.24597E+18,1.23766E+18,185.7539091,40.04768057,20.7763195,19.71851349,18.66533852,18.1354847,17.81104469,0.066964835,0.052178543,0.036096875,0.026823847,0.019952014,21.41743469,-999,QSO,STARBURST BROADLINE
6.37468E+18,1.23766E+18,186.0194217,40.01275909,21.34048843,21.00985527,20.97589111,20.835783,20.78586006,0.083394758,0.064980626,0.044953298,0.033405118,0.024847271,21.82659149,-999,QSO,BROADLINE
6.37468E+18,1.23766E+18,189.7338073,38.84132818,21.44430161,21.79493904,21.37274933,21.31107521,21.00629044,0.055325363,0.043109149,0.029822709,0.022161469,0.016484061,21.91530609,-999,QSO,BROADLINE
6.37468E+18,1.23766E+18,189.2057742,38.13146665,21.36104584,21.17797089,21.05527496,20.77594566,20.57443047,0.05644206,0.043979272,0.030424656,0.022608779,0.016816778,22.23038864,-999,QSO,BROADLINE
3.05696E+18,1.23766E+18,189.0836449,38.71590534,21.6421566,21.55069733,21.68127251,21.39602089,20.99754143,0.054113612,0.042164959,0.029169524,0.021676082,0.016123023,23.72001266,-999,QSO,BROADLINE
6.37468E+18,1.23766E+18,189.0109674,38.14335151,21.95507813,21.78295326,21.03593063,20.84538841,20.66637993,0.052831914,0.041166268,0.028478634,0.021162678,0.015741143,22.61083031,-999,GALAXY,STARBURST
6.37468E+18,1.23766E+18,185.6155613,36.95943802,21.4568615,21.22798729,21.31980705,21.09486008,20.84322548,0.051317859,0.039986528,0.027662495,0.020556198,0.015290035,21.3584938,-999,QSO,BROADLINE
6.37468E+18,1.23766E+18,184.8050226,37.5377828,22.50277901,23.22562218,21.50459099,20.44345093,19.71071243,0.085690878,0.066769756,0.046191007,0.03432487,0.025531396,-999,22.17990303,GALAXY,null
6.37468E+18,1.23766E+18,190.1746778,36.81744396,21.13395119,21.27925491,21.0277462,20.96377754,20.56539726,0.0558827,0.043543424,0.030123139,0.02238472,0.01665012,22.18006134,-999,QSO,null
6.37468E+18,1.23766E+18,189.4306675,36.4042757,21.00419044,20.72001076,20.61295319,20.44515038,20.13149261,0.056367304,0.04392102,0.03038436,0.022578835,0.016794505,21.63761139,22.20793152,QSO,BROADLINE
6.37468E+18,1.23767E+18,189.1817243,36.00937874,21.12236404,21.17258263,20.80121422,20.75901985,20.84917068,0.067601115,0.052674327,0.036439855,0.027078718,0.020141592,21.46464348,-999,QSO,null
6.37468E+18,1.23766E+18,188.6932287,36.50525427,21.205513,21.35616684,20.89897728,20.8030529,20.99834251,0.056784648,0.044246215,0.030609326,0.02274601,0.016918853,21.70909119,-999,QSO,BROADLINE
6.37468E+18,1.23766E+18,188.9793829,36.98258739,21.82310867,21.53396416,20.94018936,20.74522018,20.73500633,0.05731323,0.04465808,0.030894253,0.022957742,0.017076341,22.45316505,-999,QSO,null
6.37468E+18,1.23766E+18,188.6139522,36.86214881,20.15689659,20.06945801,19.78795433,19.82692719,19.86475372,0.055746119,0.043437,0.030049516,0.02233001,0.016609425,20.97056007,-999,QSO,BROADLINE
6.37468E+18,1.23766E+18,187.8336905,36.85419589,20.98535156,21.00026131,20.93127251,20.604599,20.52305603,0.042126857,0.03282496,0.022708155,0.016874593,0.012551597,21.89760399,-999,QSO,BROADLINE
3.05689E+18,1.23766E+18,187.769331,37.28530087,22.57807732,22.12781715,21.52369308,20.94144058,20.71755791,0.051922832,0.040457919,0.027988601,0.02079853,0.015470285,23.61785126,-999,QSO,null
6.37468E+18,1.23767E+18,187.3403645,35.02148174,21.32545662,20.23035812,20.18802643,20.2616024,20.28680801,0.048724253,0.037965611,0.026264433,0.019517288,0.014517277,22.68764496,-999,STAR,A0
3.81832E+18,1.23766E+18,182.171027,38.44242862,22.57682991,22.20665741,22.03646469,22.08947372,23.17465782,0.079891481,0.062250901,0.043064885,0.032001827,0.023803478,23.65900803,-999,QSO,null
6.37489E+18,1.23767E+18,193.414224,35.27437394,21.37952805,20.91333199,20.64416885,20.41120148,20.18175697,0.058456793,0.045549136,0.031510681,0.023415813,0.017417064,22.03968811,-999,QSO,BROADLINE
6.37489E+18,1.23767E+18,193.1239151,34.97458194,21.4112854,20.78504372,20.55900192,20.12343979,19.90796089,0.06634558,0.051696025,0.03576307,0.026575794,0.019767508,21.77583885,21.54176712,QSO,null
6.37489E+18,1.23767E+18,193.0651449,35.85335523,21.83093262,21.68650055,21.53861237,21.26559448,20.82445908,0.061451849,0.047882862,0.033125143,0.024615532,0.018309433,22.92118454,-999,QSO,null
6.37489E+18,1.23767E+18,192.7947213,35.91525157,20.40437508,20.25912285,20.0110836,19.99974251,20.13783646,0.073964275,0.057632461,0.039869871,0.029627586,0.022037482,21.00547791,22.75087166,QSO,BROADLINE
6.37486E+18,1.23767E+18,180.6906369,36.03203958,21.6995697,21.35022354,21.05485153,20.83343887,20.72319412,0.088073611,0.068626367,0.047475401,0.035279311,0.026241325,22.00170708,-999,QSO,null
6.37465E+18,1.23766E+18,179.7926633,36.47449284,20.96440697,20.8710041,20.61634445,20.54754448,20.69621086,0.095166668,0.074153222,0.051298857,0.038120549,0.028354684,22.30323029,-999,QSO,null
6.37489E+18,1.23766E+18,192.6555557,36.32467873,20.68384171,21.02399826,21.05288506,20.6685276,20.54118347,0.071573876,0.055769879,0.038581345,0.028670073,0.021325268,21.76358604,22.34089661,QSO,BROADLINE
6.37468E+18,1.23766E+18,180.1844041,37.53168871,22.10716438,21.88885498,21.75736427,21.17126846,20.48833084,0.067354657,0.052482288,0.036307003,0.026979996,0.020068159,22.46349907,-999,QSO,null
6.37468E+18,1.23766E+18,183.929898,39.3221207,20.73498726,20.80651855,20.56050682,20.64751434,20.78732109,0.075192764,0.058589693,0.040532079,0.03011968,0.022403508,20.63873672,21.19294357,QSO,BROADLINE
6.37465E+18,1.23766E+18,180.2530854,37.07275232,22.36326218,22.1218605,21.7446022,21.6456852,21.09050751,0.084281027,0.065671206,0.045431037,0.03376013,0.025111334,22.16652489,-999,QSO,null
6.37468E+18,1.23766E+18,180.2862788,37.1860335,21.75876808,21.67523766,21.5655117,21.51434898,21.86762047,0.078427106,0.061109867,0.042275526,0.031415246,0.02336717,22.68434715,-999,QSO,null
6.37468E+18,1.23766E+18,180.986954,37.71831935,22.28230476,21.53665543,21.21640968,20.74589348,20.36189651,0.072076194,0.056161284,0.038852114,0.028871287,0.021474933,21.50237846,-999,QSO,null
6.37468E+18,1.23766E+18,181.243832,38.15521389,21.56635475,21.51810074,21.11728859,21.08473587,20.57063103,0.077418916,0.060324296,0.041732069,0.031011401,0.023066785,22.35852814,-999,QSO,null
6.37468E+18,1.23766E+18,180.7567479,37.96610659,21.05718231,20.92768478,20.86919403,20.64511108,20.22657204,0.065504283,0.051040493,0.035309575,0.026238799,0.019516846,22.09788895,-999,QSO,BROADLINE
6.37472E+18,1.23766E+18,199.2809721,35.94452129,21.42922783,21.21505737,21.40315056,21.59652138,22.53446388,0.0492732,0.038393341,0.026560336,0.019737177,0.014680834,21.32018661,21.50128555,STAR,WDhotter
6.37932E+18,1.23767E+18,199.1917884,34.94495014,21.23258781,20.94389915,20.47747231,20.32444572,20.30980492,0.043682765,0.034037314,0.023546856,0.017497838,0.013015177,22.42502403,-999,QSO,BROADLINE
6.37472E+18,1.23766E+18,199.0199264,35.89620159,22.5135498,22.03915977,21.7710228,21.74606133,21.75025368,0.049934719,0.038908795,0.026916925,0.02000216,0.014877932,21.92313957,-999,QSO,null
6.37468E+18,1.23766E+18,181.6444239,37.14839501,20.58475876,20.36892319,20.217556,20.11837196,20.26877594,0.091498129,0.071294725,0.049321357,0.036651056,0.027261652,21.43292236,21.26757431,QSO,BROADLINE
6.37468E+18,1.23766E+18,185.4668263,36.98215404,22.04335403,21.71845627,21.69186974,21.28653717,21.40755081,0.056409851,0.043954171,0.030407293,0.022595877,0.016807182,22.80605125,-999,QSO,BROADLINE
6.37932E+18,1.23767E+18,198.7064615,35.29612986,20.78314209,20.64394951,20.43414688,20.40271759,20.28159142,0.040393867,0.031474628,0.021774003,0.016180417,0.012035258,22.41311264,-999,QSO,null
6.37932E+18,1.23767E+18,198.3817627,35.29708291,22.93314362,22.3844738,21.33801651,20.97012138,20.33979034,0.049951084,0.038921546,0.026925746,0.020008715,0.014882808,22.09457207,-999,GALAXY,null
6.37932E+18,1.23767E+18,197.923722,35.42667902,20.52737617,20.31414795,20.15608978,19.92485619,19.83449173,0.049296293,0.038411338,0.026572786,0.019746428,0.014687714,22.3279953,-999,QSO,BROADLINE
6.37932E+18,1.23767E+18,198.0808503,35.19722097,22.68951988,20.73650932,19.2881794,18.68223381,18.24279213,0.0477961,0.037242398,0.025764119,0.019145502,0.014240735,-999,21.69496155,GALAXY,null
6.37486E+18,1.23767E+18,183.7436366,35.6364553,20.17012787,19.74045181,19.73544121,19.67118263,19.3961277,0.061264832,0.047737144,0.033024333,0.02454062,0.018253712,21.66097069,-999,QSO,BROADLINE
3.15196E+18,1.23767E+18,182.9907427,35.65261286,21.74298286,21.60366821,21.63182259,21.303545,20.87297058,0.060831234,0.047399286,0.032790605,0.024366936,0.018124523,24.30564499,-999,QSO,BROADLINE
3.1205E+18,1.23766E+18,183.1071227,36.80893026,22.44146729,22.67115974,22.0116806,21.94888878,21.55318451,0.088720702,0.06913057,0.047824208,0.035538513,0.026434124,23.78343201,-999,QSO,null
6.37468E+18,1.23766E+18,182.4025802,36.98750072,20.36496353,20.43301582,20.16757202,20.14150047,20.31120682,0.081730887,0.063684151,0.044056401,0.032738626,0.024351524,20.82886314,-999,QSO,BROADLINE
6.37468E+18,1.23766E+18,182.5463576,37.15325443,21.46622467,21.05910492,21.02633095,20.69073486,20.59953117,0.080503777,0.062727995,0.043394938,0.032247089,0.023985909,21.18072128,21.64418411,QSO,BROADLINE
6.37468E+18,1.23766E+18,182.6930864,37.23428409,20.60621262,20.53969193,20.66513443,20.38247299,20.31528664,0.094689853,0.073781691,0.05104183,0.03792955,0.028212618,21.75219154,-999,QSO,BROADLINE
6.37468E+18,1.23766E+18,186.2369602,38.16289376,19.75896835,19.89521599,19.41113853,19.24278641,18.5990181,0.05626737,0.043843154,0.03033049,0.022538805,0.01676473,20.53847694,21.18894958,QSO,BROADLINE
6.37468E+18,1.23766E+18,183.2182241,37.66699942,20.41394043,20.1981678,20.01927567,20.08312798,19.96525574,0.104118697,0.081128582,0.056124378,0.041706428,0.031021921,20.64390945,21.68371391,QSO,BROADLINE
6.37468E+18,1.23766E+18,183.1623566,37.32327153,20.94036865,20.87055016,20.66827583,20.58405685,20.78539658,0.097305544,0.07581982,0.052451801,0.038977306,0.028991956,21.38788033,-999,QSO,BROADLINE
6.37468E+18,1.23766E+18,183.2757876,37.56787954,21.2384491,21.05943298,20.83865166,20.72697067,20.86845398,0.091938935,0.071638189,0.049558971,0.036827628,0.027392987,21.40800095,-999,QSO,BROADLINE
6.37468E+18,1.23766E+18,183.854782,38.02366765,22.32718658,21.15273094,20.85610962,20.78837395,20.53680229,0.137697905,0.107293278,0.074224994,0.055157125,0.041026767,22.60580635,-999,STAR,F6V (16673)
6.48536E+18,1.23766E+18,183.9869149,38.0008989,25.13233948,23.39380074,21.65060425,20.53710175,19.70983505,0.134131268,0.104514182,0.072302423,0.05372845,0.039964098,23.40275955,-999,GALAXY,null
6.37932E+18,1.23767E+18,199.0864163,32.20357438,20.43340492,19.47140121,19.21275902,19.10826683,19.07652473,0.039078642,0.030449813,0.02106504,0.015653582,0.011643389,21.9929657,-999,STAR,F5
6.37468E+18,1.23766E+18,187.8111212,39.60021292,23.51377869,22.51211357,21.07044029,21.12034225,18.87532616,0.060757555,0.047341876,0.03275089,0.024337422,0.01810257,-999,23.18676567,STAR,M5III (221615)
3.15667E+18,1.23766E+18,188.4580687,39.96207359,21.69812202,21.69820976,21.60154343,21.40355492,21.27813911,0.064040162,0.04989966,0.034520354,0.025652323,0.019080615,22.70407295,-999,QSO,null
3.05707E+18,1.23766E+18,191.1819627,38.76919166,22.11597252,21.38988495,21.05729294,21.11548996,21.15990639,0.059031762,0.045997147,0.031820614,0.023646127,0.017588373,24.07375717,-999,QSO,null
3.05707E+18,1.23766E+18,190.2497357,38.2013778,22.53089905,22.4606266,21.81747818,20.76687622,19.95513916,0.066609114,0.05190137,0.035905126,0.026681358,0.019846028,23.05268288,-999,GALAXY,BROADLINE
6.37468E+18,1.23766E+18,190.5253897,39.36556146,21.37630272,21.4325428,21.29351044,21.26468849,20.75772285,0.079547189,0.061982632,0.042879295,0.031863913,0.023700897,21.23394012,-999,GALAXY,null
6.37468E+18,1.23766E+18,190.2673612,39.61448252,22.00376701,21.76625252,21.80267715,21.18178177,21.00111771,0.060708411,0.047303583,0.032724399,0.024317736,0.018087927,-999,22.06798363,QSO,BROADLINE
