galex_objid,sdss_objid,ra,dec,u,g,r,i,z,nuv_mag,fuv_mag,classs,subclass
6.37855E+18,1.23767E+18,203.7743074,23.54084321,22.41277695,21.35518456,20.28656769,19.56202126,19.22467804,22.76601791,-999,GALAXY,null
3.86895E+18,1.23767E+18,204.6195739,23.97378581,22.48466873,21.96565819,22.02349091,22.00935745,21.40551758,23.61087227,-999,QSO,BROADLINE
3.86895E+18,1.23767E+18,204.6254057,23.75751207,22.5561657,21.3783493,21.08999443,21.10063171,20.93021774,23.87384415,-999,STAR,F3/F5V (30743)
3.05682E+18,1.23767E+18,187.2974914,23.05677951,23.39738464,22.17562866,20.34123421,19.50749397,19.0278511,23.0874176,-999,QSO,null
3.86099E+18,1.23767E+18,183.5400125,27.10865761,22.15549088,21.52144432,21.59276772,21.25624847,21.33120728,22.56461143,-999,QSO,null
3.22929E+18,1.23767E+18,183.9699034,28.15870489,25.19688225,21.93816948,20.57538795,19.68181801,19.49956131,23.47735786,-999,GALAXY,null
3.86099E+18,1.23767E+18,184.2358048,27.2264551,24.5511837,22.28255272,20.89017868,19.64083099,18.94432831,23.67544365,-999,GALAXY,null
3.86895E+18,1.23767E+18,205.105324,23.70407001,22.96010971,21.38839722,21.30636787,21.15957451,21.08183861,23.84493065,-999,QSO,BROADLINE
6.37862E+18,1.23767E+18,195.788319,25.15157554,25.9010334,21.10940742,19.5428772,18.71629143,18.24129486,23.06278801,-999,GALAXY,null
3.86458E+18,1.23767E+18,194.900379,26.2409144,23.42027092,20.90427017,19.11724854,18.5083828,18.2400074,23.0834713,-999,GALAXY,null
6.37862E+18,1.23767E+18,196.4773274,18.46721597,20.90109062,20.40928268,20.26122665,20.28492546,20.2624588,21.68749809,-999,GALAXY,null
6.37862E+18,1.23767E+18,194.4011719,25.60844656,23.51250458,21.27200127,19.47105408,18.7033844,18.30647659,22.95951462,-999,GALAXY,null
3.0539E+18,1.23767E+18,193.4180456,26.04804405,24.36701965,22.31827927,20.3673954,19.46585464,19.07360268,24.18310356,-999,GALAXY,null
3.0539E+18,1.23767E+18,193.5760556,26.29285028,23.88491249,21.94410324,20.59728813,19.83514404,19.27381134,23.58921623,-999,GALAXY,null
2.49102E+18,1.23767E+18,193.5732906,26.85777959,24.50712013,22.72076797,20.85918999,19.97777748,19.60802269,23.73775482,-999,GALAXY,null
6.37866E+18,1.23766E+18,200.4516266,15.19715256,21.53261566,21.02225876,20.06430817,19.37821007,19.06977272,22.81134415,-999,GALAXY,null
6.37873E+18,1.23767E+18,189.2126511,23.78634912,22.55665016,20.79641533,18.96359253,18.34738159,17.8960743,22.83879471,-999,GALAXY,null
3.05397E+18,1.23767E+18,194.9416954,26.67468814,23.47214699,21.0849247,20.10322189,19.97157097,19.86783028,23.00393105,-999,QSO,BROADLINE
3.05397E+18,1.23767E+18,194.9128453,26.54342238,22.93187141,20.20022202,18.5470829,17.95608521,17.55667114,23.066082,-999,GALAXY,null
6.37873E+18,1.23767E+18,191.1547521,25.00488108,21.53481674,21.07040405,20.46190643,19.57434654,19.18063736,21.98776054,-999,GALAXY,null
6.37873E+18,1.23767E+18,190.1366013,24.448761,23.46767044,21.3670845,19.57750511,18.8400116,18.35855675,23.46791458,-999,GALAXY,null
6.37873E+18,1.23767E+18,189.4636259,19.27980571,23.50479698,22.21314621,20.50488663,19.49683952,19.06274033,22.61639404,-999,GALAXY,null
3.23003E+18,1.23767E+18,189.4554028,19.39166532,23.06355095,21.76657104,21.92102623,22.06858063,21.66482353,23.74254799,-999,STAR,A4V (136729)
3.12501E+18,1.23767E+18,198.4806387,19.95085987,21.6870594,19.04674149,17.74411583,17.22736168,16.87458992,-999,23.4182148,GALAXY,null
6.37862E+18,1.23767E+18,198.3401344,20.51466764,24.98180389,21.47182274,19.97576714,19.0818634,18.7194519,22.3339901,-999,GALAXY,null
3.12501E+18,1.23767E+18,198.1047023,19.6375738,24.68231201,21.81224823,21.33363533,21.29778862,20.90321541,23.79126167,-999,GALAXY,null
3.19172E+18,1.23767E+18,195.2911317,26.68826708,22.55186462,21.25684166,21.47315788,21.49269867,21.6807518,23.5761261,23.41532707,STAR,A4V (136729)
3.19172E+18,1.23767E+18,195.6348618,26.95409736,24.76547432,21.89232063,20.56715775,19.81582451,19.31090736,23.09398651,-999,GALAXY,null
6.3789E+18,1.23766E+18,185.331785,14.89104311,22.61872482,20.86893845,19.26636887,18.51638603,18.09379005,-999,21.94052887,GALAXY,null
3.05204E+18,1.23767E+18,189.7361812,25.73872228,22.46982002,21.2249279,21.40379524,21.29019547,21.64055634,23.76249886,-999,STAR,A4V (97603)
3.24291E+18,1.23767E+18,189.2277341,25.65373566,23.27641487,22.08109093,20.62713051,19.65191269,19.38178444,24.20079803,-999,GALAXY,null
3.0615E+18,1.23767E+18,183.058012,20.93763531,23.73708534,21.90966988,20.27998352,19.42971802,18.81138802,24.35780525,-999,GALAXY,null
3.0615E+18,1.23767E+18,183.0884895,21.04755864,22.35298538,21.63640594,21.4890213,21.55370522,21.49573517,24.45979309,-999,STAR,F0III (89025)
6.37887E+18,1.23767E+18,181.9596239,21.05115517,21.54289627,21.06869125,20.25415993,19.46498108,19.16884804,21.40668869,-999,QSO,null
3.06192E+18,1.23766E+18,184.4227582,15.32552224,21.54718781,20.81603622,20.6648941,20.58459473,20.52924347,23.90273476,-999,STAR,F3/F5V (30743)
6.37873E+18,1.23767E+18,189.8147198,26.90271029,22.05015373,21.12518883,19.9493885,19.24279594,18.92794609,22.41752625,-999,GALAXY,null
3.06164E+18,1.23767E+18,187.8324136,20.28019851,20.90743065,20.23657799,20.20288467,20.26309013,20.12804604,23.60834694,-999,QSO,BROADLINE
3.05204E+18,1.23767E+18,190.1346574,26.07222989,22.07911301,21.88503456,20.35009384,19.44950485,18.9243927,23.9472065,-999,GALAXY,null
3.05204E+18,1.23767E+18,190.3157517,26.53406045,22.66790009,21.59300041,20.37911606,19.44694519,19.02488899,22.27067184,-999,GALAXY,null
6.37873E+18,1.23767E+18,188.5794687,20.89415762,22.69942856,21.00156784,20.7626152,20.71362114,20.73855019,21.92224312,-999,QSO,null
3.23003E+18,1.23767E+18,189.0111649,19.68126652,23.7792263,21.39507484,19.82419014,19.04617882,18.67199898,24.10918045,-999,GALAXY,null
3.23003E+18,1.23767E+18,189.1283112,19.60962891,22.05774689,21.43208504,20.28754044,19.21495628,18.60501862,22.08435249,-999,GALAXY,null
6.37862E+18,1.23767E+18,201.7662837,26.12863444,22.3283062,21.16063309,19.92478943,19.19291496,18.69410324,22.39944649,-999,GALAXY,null
6.37862E+18,1.23767E+18,201.8281181,19.76255381,21.98083115,21.42666626,20.08543015,19.32366753,18.9113636,21.8472271,-999,GALAXY,null
6.37862E+18,1.23767E+18,201.6593998,20.56813894,22.56789207,21.29730988,19.65864372,18.79455376,18.43552589,22.44287872,-999,GALAXY,null
3.06062E+18,1.23767E+18,201.3751041,27.04433156,22.52713203,21.9907074,20.40764999,19.42035866,19.13149452,23.78460884,-999,GALAXY,null
3.06062E+18,1.23767E+18,201.0781036,27.93887389,22.4541893,20.29080391,19.90202904,19.7718277,19.75956726,25.64031029,-999,QSO,BROADLINE
3.06062E+18,1.23767E+18,201.2414122,27.89572126,25.45218468,22.70118141,21.03775978,19.73207855,19.26016998,25.73176193,-999,GALAXY,null
3.06062E+18,1.23767E+18,201.1800641,27.57406251,22.51214218,21.37092209,21.32526779,21.3656826,20.83156967,26.11458969,-999,QSO,BROADLINE
3.06062E+18,1.23767E+18,201.2333213,27.43169581,25.79880333,22.03885269,20.29055786,19.39793205,18.70126343,24.54836845,-999,GALAXY,null
6.37862E+18,1.23767E+18,200.7823912,20.27717739,21.12814903,21.19312668,20.21950912,19.39767456,19.13725662,22.14110756,-999,GALAXY,null
6.37862E+18,1.23767E+18,199.9924154,20.6526488,21.78389931,19.66208458,18.15919685,17.59841919,17.20671082,22.18699837,-999,GALAXY,null
6.37862E+18,1.23767E+18,199.8746395,20.99131707,22.18755913,21.53838348,21.50290298,21.18532944,20.91520309,22.58661461,-999,QSO,BROADLINE
6.37862E+18,1.23767E+18,200.0948357,20.7505784,20.39736366,19.97869682,19.87487411,19.90026283,19.76032829,22.57592583,21.82078743,QSO,BROADLINE
6.37862E+18,1.23767E+18,200.231414,20.84805346,21.36151505,19.73209381,18.25157547,17.6777668,17.26405716,22.29213524,-999,GALAXY,null
6.37862E+18,1.23767E+18,200.3519661,20.94151057,21.90163803,21.44461632,20.32702827,19.45186996,18.94464302,22.96986389,-999,GALAXY,null
6.37862E+18,1.23767E+18,200.7945114,21.82278364,22.84096909,21.54765511,20.47359848,19.75675583,19.37406349,23.1094265,-999,GALAXY,null
6.37932E+18,1.23767E+18,202.1483812,27.43081705,23.12229156,22.40217018,20.55569458,19.35350418,18.80119133,22.52021027,-999,GALAXY,null
6.37873E+18,1.23767E+18,191.1247667,21.21087353,20.63611221,19.77760315,19.63049507,19.5509491,19.51989746,22.49888611,-999,STAR,F0V (90277)
6.37855E+18,1.23767E+18,208.0261935,23.1320609,24.7345562,22.75479698,21.18432808,19.98097038,19.479496,22.77587318,-999,GALAXY,null
3.86296E+18,1.23767E+18,189.6718366,21.08929858,23.55382729,22.33231544,20.72655869,19.76708031,19.29087257,23.67369652,-999,GALAXY,null
6.37855E+18,1.23767E+18,207.5969328,23.35062927,22.9310894,21.33610153,19.96985435,19.22854424,18.72076416,23.10780716,-999,GALAXY,null
3.86786E+18,1.23767E+18,202.65642,18.84103763,22.38741493,21.85463142,20.76219177,19.8614502,19.19240379,23.16188622,-999,GALAXY,null
3.15604E+18,1.23767E+18,184.6152906,22.78539982,25.89673805,22.18685913,20.49575233,19.62686157,19.0976429,24.44360924,-999,GALAXY,null
3.15604E+18,1.23767E+18,184.5110286,22.79297318,24.90128517,21.97626495,20.89456558,20.12470436,19.64421844,23.77874756,-999,GALAXY,null
3.15604E+18,1.23767E+18,184.1395917,22.12184913,21.8639698,20.84313202,20.69554329,20.60324287,20.29343987,24.10855293,-999,STAR,F0II (25291)
3.15604E+18,1.23767E+18,183.7236658,22.76664597,23.29585075,22.09725952,20.92771721,19.93008232,19.61818886,23.2968483,-999,GALAXY,null
6.37873E+18,1.23767E+18,183.0283382,22.36853498,22.46758461,20.77837944,19.88159943,19.19176483,18.68915749,22.4486618,-999,QSO,null
6.37873E+18,1.23767E+18,182.7614677,21.70687433,22.21959686,22.22949791,20.42122078,19.55589676,19.05890083,22.14050674,-999,GALAXY,null
6.37873E+18,1.23767E+18,188.2732476,21.52028672,21.39199448,21.00705338,20.73714828,20.68196869,20.4881134,21.6190815,-999,QSO,null
6.37873E+18,1.23767E+18,189.9155792,21.88734281,21.86664581,21.0237236,20.88637924,20.87759209,20.80698967,22.99036407,-999,QSO,BROADLINE
6.37873E+18,1.23767E+18,190.2727677,22.11166207,25.13740349,22.96460724,21.39576149,20.1618309,19.75655365,-999,21.77117157,GALAXY,null
6.37855E+18,1.23767E+18,205.801015,25.61679628,21.6544342,21.13687897,20.28574753,19.4797554,19.18696785,22.59464455,-999,GALAXY,null
6.37855E+18,1.23767E+18,205.6011935,25.52504696,22.6099472,21.94147491,20.58793068,19.77951813,19.11105728,23.70208549,-999,GALAXY,null
6.37873E+18,1.23767E+18,190.8991086,23.58644986,21.94479561,21.36384964,21.32513237,21.17931366,20.77662277,22.76753616,-999,QSO,BROADLINE
6.37873E+18,1.23767E+18,190.5116431,23.00173848,22.26841927,21.602808,21.51505852,21.66864395,21.22886848,22.42499352,-999,QSO,null
6.37873E+18,1.23767E+18,189.9745412,23.37637874,22.33777046,21.44517326,21.17188835,20.64211082,20.61196518,22.25494766,-999,GALAXY,null
6.37873E+18,1.23767E+18,190.6453776,24.88528655,23.32956505,20.85376358,19.34380913,18.50756454,17.98369217,22.49437332,-999,GALAXY,null
6.37873E+18,1.23767E+18,190.564199,23.99229968,22.50041199,21.72662735,20.41009903,19.57499313,19.20329857,23.32300758,-999,GALAXY,null
6.37873E+18,1.23767E+18,190.7576326,24.03743863,20.99490929,20.42779541,20.38694,20.42942047,20.12360954,23.70578957,-999,QSO,BROADLINE
6.37855E+18,1.23767E+18,205.5554033,25.84862882,23.54661751,22.13310814,20.30037689,19.30504608,18.77706528,23.49882889,-999,GALAXY,null
6.37873E+18,1.23767E+18,191.8651975,24.01464829,21.22909737,20.66766167,20.5122261,20.39478493,20.1225605,22.84890556,-999,QSO,BROADLINE
3.18816E+18,1.23767E+18,207.2876367,26.24304181,23.28166389,22.15378761,20.36686134,19.47320175,18.92371941,24.700037,-999,GALAXY,null
6.37855E+18,1.23767E+18,205.7899469,26.65948194,22.09477043,21.30364799,20.01725388,19.29099655,18.82614326,22.7296772,-999,GALAXY,null
6.37873E+18,1.23767E+18,182.3170245,21.81907104,22.7936039,22.15807343,20.38734055,19.50819397,19.14582443,22.27692032,-999,GALAXY,null
6.37873E+18,1.23767E+18,182.948219,23.7171599,23.95874405,21.98505783,20.99293709,20.00542831,19.46280861,23.01455688,-999,GALAXY,null
6.37873E+18,1.23767E+18,182.9651976,23.86532097,23.30308914,21.38781357,20.07840347,19.29261017,18.71446228,22.70571518,-999,GALAXY,null
6.37862E+18,1.23767E+18,192.389765,24.9938256,25.9816246,22.20757484,20.33406067,19.28466988,18.49193001,22.41749001,-999,GALAXY,null
6.37873E+18,1.23767E+18,192.1218357,25.13235862,23.6460228,21.38752365,20.11841965,19.29551506,18.83228683,23.22193909,-999,GALAXY,null
6.37873E+18,1.23767E+18,190.9203809,26.27460802,22.42142868,21.29880333,19.70843506,18.83565903,18.38491631,22.47332001,-999,GALAXY,null
6.37873E+18,1.23767E+18,183.3911407,23.70989412,22.1177845,21.73248482,20.42401695,19.62645149,19.02914429,22.42422676,-999,GALAXY,null
6.37873E+18,1.23767E+18,184.140248,24.17603921,22.23357582,21.60754204,20.69542122,19.64226913,19.22321892,22.88902283,-999,GALAXY,null
3.0539E+18,1.23767E+18,193.5760556,26.29285028,23.88491249,21.94410324,20.59728813,19.83514404,19.27381134,23.58921623,-999,GALAXY,null
3.0539E+18,1.23767E+18,193.4180456,26.04804405,24.36701965,22.31827927,20.3673954,19.46585464,19.07360268,24.18310356,-999,GALAXY,null
2.49102E+18,1.23767E+18,193.5732906,26.85777959,24.50712013,22.72076797,20.85918999,19.97777748,19.60802269,23.73775482,-999,GALAXY,null
6.37862E+18,1.23767E+18,193.3985545,21.91740708,21.25260735,20.92374039,20.57766342,19.88001442,19.41417503,21.3261528,-999,QSO,BROADLINE
6.37873E+18,1.23767E+18,192.2362577,21.1701989,21.76236916,21.33141136,21.18984222,21.06755638,20.52435112,21.44498062,-999,QSO,BROADLINE
6.37873E+18,1.23767E+18,190.866838,22.2986223,21.15019608,20.55461121,20.31774712,20.27996063,20.27229309,21.45688438,-999,QSO,BROADLINE
6.37873E+18,1.23767E+18,191.1488956,21.92630721,21.10246086,20.2413578,19.24750328,18.49807549,17.91354942,22.26609802,-999,GALAXY,null
3.36451E+18,1.23767E+18,193.7067035,22.32496184,22.6545105,21.74889946,21.86485672,21.97361946,21.62763405,22.28251076,-999,STAR,WDcooler
3.8192E+18,1.23767E+18,184.308213,24.95078994,25.13264465,22.08117485,20.80607605,19.54040718,19.06815338,22.49506569,-999,GALAXY,null
6.37873E+18,1.23767E+18,183.7601016,24.93659947,23.34232521,21.88364983,20.3149147,19.43465805,18.94857979,22.48866272,-999,GALAXY,null
3.0589E+18,1.23767E+18,205.5273124,28.8510512,22.24786758,21.60611725,19.88714218,19.11332321,18.62400246,24.21873474,-999,GALAXY,null
6.37862E+18,1.23767E+18,194.4949628,23.30523829,21.13474083,20.20125198,18.68528938,17.90703392,17.46959496,22.72264862,-999,GALAXY,null
6.37862E+18,1.23767E+18,194.5859632,23.2197615,22.79504585,22.62176132,20.95449829,19.89131546,19.38333893,22.57854462,-999,GALAXY,null
6.37862E+18,1.23767E+18,194.0640702,23.20526164,20.96214676,20.47496223,20.21625328,20.38976479,20.13889122,22.37980843,-999,QSO,BROADLINE
6.37862E+18,1.23767E+18,193.7315861,23.01430182,20.36798286,20.18340302,20.21743774,19.82011986,19.73250008,22.78539276,-999,QSO,BROADLINE
6.37862E+18,1.23767E+18,193.8366756,22.86000179,22.32661438,21.61004448,21.20201683,20.71844673,20.30835152,22.37149048,-999,QSO,BROADLINE
6.37862E+18,1.23767E+18,193.1542808,23.23939172,20.74423409,20.15406227,19.8579216,19.70327377,19.35914421,21.48508263,22.2627182,QSO,BROADLINE
6.37862E+18,1.23767E+18,192.7931081,23.76810286,22.47999382,21.19062996,19.34635925,18.71220398,18.28138161,-999,22.67725182,GALAXY,STARFORMING
6.37862E+18,1.23767E+18,193.109857,24.72763942,21.77721977,20.57527351,18.90811539,18.28647614,17.90822983,22.89178467,-999,GALAXY,null
6.37862E+18,1.23767E+18,193.4802404,24.88309345,21.99253273,21.15368843,20.55292892,19.72373009,19.28167725,22.80261612,-999,GALAXY,null
6.37862E+18,1.23767E+18,193.4175295,24.5818454,21.27873802,19.3688736,18.05101585,17.441185,17.01275253,23.1650219,-999,GALAXY,null
6.37862E+18,1.23767E+18,194.5625486,24.56066433,21.61064911,20.24959755,18.69652367,18.06919098,17.68708992,22.44804192,-999,GALAXY,null
6.37862E+18,1.23767E+18,195.4546678,21.7827945,21.46546745,20.85684967,20.71562386,20.83122063,20.14450073,20.82122421,-999,QSO,BROADLINE
3.36451E+18,1.23767E+18,194.8743227,22.14002119,22.05233383,21.3470211,20.63088226,19.7793808,19.41783333,22.0828495,-999,GALAXY,null
6.37862E+18,1.23767E+18,194.0640702,23.20526164,20.96214676,20.47496223,20.21625328,20.38976479,20.13889122,22.37980843,-999,QSO,BROADLINE
6.37862E+18,1.23767E+18,194.5859632,23.2197615,22.79504585,22.62176132,20.95449829,19.89131546,19.38333893,22.57854462,-999,GALAXY,null
6.37862E+18,1.23767E+18,196.2525093,22.27278213,26.66895103,21.04867172,19.50342941,18.73238373,18.46537399,22.46163368,-999,GALAXY,null
6.37862E+18,1.23767E+18,195.9419664,23.51336526,22.22346115,20.9750824,19.18122101,18.53489876,18.11048126,22.27285957,-999,GALAXY,null
6.37855E+18,1.23767E+18,207.6104922,20.98169225,22.20429802,20.41950035,18.76407433,18.14198685,17.75299263,22.15082169,-999,GALAXY,null
3.86969E+18,1.23767E+18,207.1599974,20.64147607,22.28539467,22.38464737,20.74402046,19.4703598,19.10609245,23.92966461,-999,GALAXY,null
6.37873E+18,1.23767E+18,182.9978376,24.79136048,21.27656364,20.45993614,20.24985886,20.25826454,19.78572655,21.98822403,-999,QSO,BROADLINE
6.37862E+18,1.23767E+18,194.5625486,24.56066433,21.61064911,20.24959755,18.69652367,18.06919098,17.68708992,22.44804192,-999,GALAXY,null
6.37855E+18,1.23767E+18,207.4628827,22.55485218,22.46510506,21.5153141,21.37504578,21.38913727,21.17998695,22.57443047,-999,QSO,null
3.8192E+18,1.23767E+18,183.8337001,25.3667155,20.89169884,20.21827507,20.03433037,19.89722061,19.74256516,23.44278145,-999,STAR,A1III (225180)
3.86099E+18,1.23767E+18,184.2616497,26.36386057,22.74601936,21.35375023,19.98568344,19.16760254,18.93894768,23.05895805,-999,GALAXY,null
6.37486E+18,1.23767E+18,185.3232689,26.31418924,21.51120377,21.1084938,20.95375252,20.82585907,20.52510262,20.76123619,21.78312492,QSO,null
6.37855E+18,1.23767E+18,208.3207552,24.72159284,26.02568436,21.26527596,19.55278397,18.70585823,18.21089554,22.47917175,-999,GALAXY,null
6.37855E+18,1.23767E+18,207.5952058,25.25332887,21.6026535,21.78072739,20.87291527,19.94806099,19.59285355,22.75232697,-999,GALAXY,null
6.37887E+18,1.23767E+18,179.9698828,24.41635221,22.34662437,19.09037781,17.73286819,17.22232628,16.87226486,22.73972511,21.64128113,GALAXY,null
6.37887E+18,1.23767E+18,179.8943116,23.59488027,21.88514328,20.69479179,20.70387459,20.645998,20.55000114,22.58888245,-999,STAR,A8V (155514)
6.37862E+18,1.23767E+18,195.721506,22.21688364,22.64149857,22.38332748,20.45158195,19.32619858,18.65077972,22.35958862,-999,GALAXY,null
3.87035E+18,1.23767E+18,208.3441382,26.59352749,25.85685921,21.69228745,20.18451309,19.43983078,19.16649628,21.88680649,-999,GALAXY,null
6.37486E+18,1.23767E+18,185.3516117,27.92665211,21.51141167,20.44851494,19.36332893,18.82792664,18.38936234,21.40058708,-999,GALAXY,null
6.37486E+18,1.23767E+18,185.0514615,27.47544212,22.14790154,20.9376049,19.25139236,18.57114792,18.18480492,22.26326752,-999,GALAXY,null
3.86173E+18,1.23767E+18,185.8601569,28.43080129,22.62664795,22.34213448,20.74388695,19.70059967,19.34210205,23.67098999,-999,GALAXY,null
3.86173E+18,1.23767E+18,185.8903658,28.46727939,23.73861122,22.19314194,20.62994194,19.79963112,19.44093323,24.39410973,-999,GALAXY,null
3.23883E+18,1.23767E+18,186.3434068,28.2539644,22.76205826,22.60837936,20.68301201,19.6665287,19.15823364,23.56109047,-999,GALAXY,null
3.23883E+18,1.23767E+18,186.4152915,27.87435764,22.20715141,21.20123672,20.01055145,19.24291229,18.9704895,22.04688072,-999,GALAXY,null
6.37862E+18,1.23767E+18,199.4254036,24.07063734,26.4521637,21.95842361,20.51177979,19.47611046,19.04288483,23.71500587,-999,GALAXY,null
6.37862E+18,1.23767E+18,198.184879,22.6781166,22.07363701,21.28131294,20.91987419,20.74202156,20.45450401,22.72029686,-999,QSO,BROADLINE
6.37862E+18,1.23767E+18,198.5701267,23.36931668,21.52921677,21.06615067,20.47088623,19.63386536,19.36450195,22.19260025,-999,QSO,null
6.37862E+18,1.23767E+18,198.3680247,23.33214927,25.43675232,21.60585022,20.16106415,19.31440735,18.95486259,22.60847855,-999,GALAXY,null
3.8699E+18,1.23767E+18,207.4478394,27.36129674,22.05961418,21.96588326,20.3837471,19.53457832,19.26615143,23.50831032,-999,GALAXY,null
6.37862E+18,1.23767E+18,197.892374,24.52089331,22.6552639,21.45798492,19.89800835,18.9042511,18.58986473,22.57922363,-999,GALAXY,null
6.37862E+18,1.23767E+18,197.6965687,24.58789549,22.3914299,21.36554718,19.93672943,19.02931976,18.56575012,22.35212326,-999,GALAXY,BROADLINE
6.37862E+18,1.23767E+18,196.8452155,24.51822878,24.9805603,21.72029305,20.35346413,19.50888062,19.11664772,22.36425018,-999,GALAXY,null
3.86571E+18,1.23767E+18,197.13157,24.77099132,21.26311684,21.07478905,20.15506744,19.3320961,18.77235985,22.85243416,-999,GALAXY,null
6.37887E+18,1.23767E+18,180.1890922,25.44899293,20.93161011,20.24065399,20.49956703,20.24879837,20.00674629,22.3704834,-999,QSO,BROADLINE
6.37862E+18,1.23767E+18,198.5701267,23.36931668,21.52921677,21.06615067,20.47088623,19.63386536,19.36450195,22.19260025,-999,QSO,null
6.37862E+18,1.23767E+18,197.6492012,25.90326987,20.99531937,20.29141426,19.92000961,19.54504395,19.19240952,21.63599968,22.20984268,QSO,BROADLINE
6.37862E+18,1.23767E+18,197.6436995,25.26064579,23.21115112,22.0289402,20.48088646,19.65237999,19.02043915,22.6413765,-999,GALAXY,null
6.37862E+18,1.23767E+18,198.1379544,25.98538398,25.43681908,21.25177765,19.77324867,18.86518288,18.46677589,22.83646011,-999,GALAXY,null
6.37932E+18,1.23767E+18,207.1034796,28.1892054,21.30999184,20.52905464,20.38498497,20.13938713,19.6766758,20.78464127,21.72058487,QSO,BROADLINE
6.37932E+18,1.23767E+18,207.2185309,29.15812339,22.22642326,22.5477562,20.94507217,19.90772438,19.37815475,22.64431572,-999,GALAXY,BROADLINE
6.37887E+18,1.23767E+18,179.6266953,18.43919337,21.03123665,19.79337502,19.72626305,19.64097595,19.60448647,22.20292282,-999,STAR,A4V (97603)
6.37873E+18,1.23767E+18,186.0776236,21.29634041,21.5881691,20.7747612,20.77375984,20.78785706,20.31298637,21.94178581,22.06311798,QSO,BROADLINE
6.37862E+18,1.23767E+18,197.6861121,26.17221309,22.17450333,20.56837845,18.98880959,18.33213043,17.80830002,22.88994408,-999,GALAXY,null
6.37862E+18,1.23767E+18,197.1809327,26.38200888,26.36812782,21.69834518,20.48163605,19.74562645,19.29421806,23.12426949,-999,GALAXY,null
3.0615E+18,1.23767E+18,183.0884895,21.04755864,22.35298538,21.63640594,21.4890213,21.55370522,21.49573517,24.45979309,-999,STAR,F0IV (81937)
6.37482E+18,1.23767E+18,177.3039262,28.28397218,23.01165962,22.63798714,20.98498154,19.86935806,19.17730904,22.57666206,-999,GALAXY,null
6.37482E+18,1.23767E+18,177.1761815,27.73347408,20.35751724,20.1809845,19.80216026,19.81412125,19.77640915,19.95397949,21.55601501,QSO,BROADLINE
3.0615E+18,1.23767E+18,183.0164725,21.10154365,22.61494446,21.61983871,21.59359169,21.38740921,21.25525284,23.85694885,-999,STAR,O8/O9 (167771)
6.37873E+18,1.23767E+18,183.789172,21.34226406,21.82266045,21.52610207,21.27575111,21.39655685,20.9480896,21.94590759,-999,QSO,BROADLINE
3.15604E+18,1.23767E+18,184.1113958,22.68345652,22.34566307,21.37847328,19.72574806,18.74104881,18.36631775,-999,23.91469955,GALAXY,null
3.15604E+18,1.23767E+18,183.9787986,22.52477301,22.2310276,20.87574005,20.8133049,20.86959457,20.52765846,23.50208664,-999,STAR,A1III (225180)
6.37873E+18,1.23767E+18,183.9879219,21.52923799,21.64840698,21.21745491,19.58446693,18.6301918,18.22178841,21.85753059,-999,GALAXY,null
3.15604E+18,1.23767E+18,184.3217658,22.57146492,22.81327057,20.73286819,20.18794441,20.09375,20.12047958,23.94140434,-999,STAR,G4V (32923)
3.15604E+18,1.23767E+18,184.4151631,22.34648547,22.06991005,20.8844738,20.78732491,20.79878807,20.5951786,23.08718491,-999,STAR,sd:F0 (G_84-29)
3.24583E+18,1.23767E+18,176.4441444,27.27368626,24.28287315,19.92924118,18.46843147,17.88574791,17.49213409,23.02389526,-999,GALAXY,null
6.37482E+18,1.23767E+18,176.2688531,27.74463831,20.70198822,20.09562111,20.10021782,19.70820427,19.46927834,20.77194595,22.09709167,QSO,BROADLINE
6.37482E+18,1.23767E+18,176.0082748,28.18332983,20.72346497,20.10670662,19.70395279,19.55812263,19.58475876,22.20140648,-999,QSO,null
3.05425E+18,1.23767E+18,196.4289616,26.94404599,24.70689964,22.41640854,21.04447365,19.93752098,19.37437057,24.53185081,-999,STAR,M5III (221615)
3.05682E+18,1.23767E+18,186.7898046,23.03403441,21.88562012,20.79203224,20.33340836,20.02311707,19.34874725,24.52933121,-999,QSO,BROADLINE
6.37482E+18,1.23767E+18,176.1806191,29.15275002,22.8215332,21.50863838,20.65844345,19.91826439,19.42461777,22.5771656,-999,GALAXY,null
6.37482E+18,1.23767E+18,176.2623385,29.27179937,21.02780151,20.7304554,20.76678848,20.59176826,20.31114006,23.00274849,-999,QSO,BROADLINE
6.37862E+18,1.23767E+18,203.0763722,23.13143603,22.25012589,21.41970444,21.25339317,21.44213104,21.20692825,21.62683105,-999,QSO,null
3.86807E+18,1.23767E+18,202.8347752,22.50357274,22.04777718,20.99614525,19.62670517,18.87739563,18.34300613,23.52363205,-999,GALAXY,null
6.37873E+18,1.23767E+18,185.4962662,22.26634665,21.09535217,20.64414024,20.56092262,20.64043427,20.51543045,21.49483109,-999,STAR,WDcooler
6.37873E+18,1.23767E+18,184.9768686,23.4881342,26.52598572,22.1068306,20.2678299,19.42410851,18.94707489,22.58208656,-999,GALAXY,null
3.22908E+18,1.23767E+18,179.6896335,20.70281459,22.88098335,22.0638752,20.32533264,19.22893333,18.840868,23.62389946,-999,GALAXY,null
6.37887E+18,1.23767E+18,179.2311549,20.625354,21.71622658,21.32997704,21.00094032,20.84882355,20.43897057,21.61330605,-999,QSO,BROADLINE
